crc32,savetype_code,rtc,description
30e209aa,1,0,Koinu to Issho - Aijou Monogatari (Japan)
2d2ac33b,1,0,Koinu to Issho 2 (Japan)
1d27165a,2,0,Koinu-chan no Hajimete no Osanpo - Koinu no Kokoro Ikusei Game (Japan)
6a8be56f,0,0,Konami Collector's Series - Arcade Classics (Europe)
285f652f,0,0,Konami Arcade Game Collection (Japan)
2db31825,0,0,Konami Collector's Series - Arcade Advanced (USA)
cfec0650,3,0,Konami Krazy Racers (Europe)
5f2ae8fe,3,0,"Konami Krazy Racers (USA, prototype)"
c80d4f5c,3,0,Konami Krazy Racers (USA)
aa039a8a,3,0,Konami Wai Wai Racing Advance (Japan)
3aa0ce79,2,0,Konchuu Monster Battle Master (Japan)
5adb68ef,2,0,Konchuu Monster Battle Stadium (Japan)
88c56d65,1,0,Konchuu no Mori no Daibouken - Fushigi na Sekai no Juunin-tachi (Japan)
9c12cd31,0,0,Kong - King of Atlantis (Europe)
5e8b2644,0,0,Kong - King of Atlantis (USA)
06079c42,1,0,Kong - The 8th Wonder of the World (USA)
7a7b060f,0,0,Kong - The Animated Series (Europe)
150bdd9e,0,0,Kong - The Animated Series (USA)
d66379e1,3,0,Konjiki no Gashbell!! - Makai no Bookmark (Japan)
64fab050,2,0,Konjiki no Gashbell!! - Unare! Yuujou no Zakeru (Japan)
b7827f20,1,0,Konjiki no Gashbell!! - Unare! Yuujou no Zakeru 2 (Japan)
e1e26f2a,2,0,Konjiki no Gashbell!! The Card Battle for GBA (Japan)
fb5516ad,1,0,Konjiki no Gashbell!! Yuujou no Zakeru - Dream Tag Tournament (Japan)
0bfe46e9,0,0,Koro Koro Puzzle - Happy Panechu! (Japan)
fb67efbc,3,0,Kotoba no Puzzle - Mojipittan Advance (Japan)
7ac9ffbf,3,0,Kouchu Ouja Mushiking - Greatest Champion e no Michi (Japan)
576da6f6,3,0,Koukou Juken Advance Series Eigo Koubun Hen - 26 Units Shuuroku (Japan)
7f2f5017,3,0,Koukou Juken Advance Series Eijukugo Hen - 650 Phrases Shuuroku (Japan)
d38f6a8e,3,0,Koukou Juken Advance Series Eitango Hen - 2000 Words Shuuroku (Japan)
cdfac4ee,1,0,Koutetsu Teikoku from HOT・B (Japan)
4b96b600,0,0,Kunio Kun Nekketsu Collection 1 (Japan)
61f9a9f4,0,0,Kunio Kun Nekketsu Collection 2 (Japan)
093054fc,0,0,Kunio Kun Nekketsu Collection 3 (Japan)
abfd7ac7,3,0,Kurohige no Golf Shiyouyo (Japan)
99c917e9,3,0,Kurohige no Kurutto Jintori (Japan)
c4dab956,3,0,Kurukuru Kururin (Europe)
8a6a900b,3,0,Kurukuru Kururin (Japan)
93d036f5,3,0,Kururin Paradise (Japan)
958097d2,1,0,Lady Sia (Europe)
139e95bd,1,0,Lady Sia (USA)
cf0fa4d9,0,0,The Land Before Time (Europe)
cfd8a52c,0,0,The Land Before Time (USA)
5485eefa,1,0,The Land Before Time - Into the Mysterious Beyond (Europe)
cff03df3,1,0,The Land Before Time - Into the Mysterious Beyond (USA)
e2ff36c7,1,0,Lara Croft Tomb Raider - Legend (Europe)
5a3dfb37,1,0,Lara Croft Tomb Raider - Legend (USA)
4235fac3,0,0,Lara Croft Tomb Raider - The Prophecy (Europe)
7799e1da,0,0,Lara Croft Tomb Raider - The Prophecy (Japan)
556f40fa,0,0,Lara Croft Tomb Raider - The Prophecy (USA)
03708dcd,0,0,"Lara Croft Tomb Raider - The Prophecy (USA, prototype)"
6a808027,2,0,Léa - Passion Vétérinaire ~ My Pet Hotel (France)
67f18f8e,3,0,Legend of Dynamic Goushouden - Houkai no Rondo (Japan)
63df4d36,2,0,The Legend of Spyro - A New Beginning (Europe)
1b81cc00,2,0,The Legend of Spyro - A New Beginning (USA)
93b18353,1,0,The Legend of Spyro - The Eternal Night (Europe)
bd2751e6,1,0,The Legend of Spyro - The Eternal Night (USA)
5a164321,2,0,The Legend of Zelda - A Link to the Past & Four Swords (Europe)
8e91cd13,2,0,"The Legend of Zelda - A Link to the Past & Four Swords (USA, Australia)"
e8637292,2,0,The Legend of Zelda - The Minish Cap (Europe)
023da338,0,0,"The Legend of Zelda - The Minish Cap (USA, demo Kiosk)"
abcebbb1,2,0,The Legend of Zelda - The Minish Cap (USA)
84440066,1,0,"Legends of Wrestling II (Europe, USA)"
8df9759d,4,0,Legendz - Buhwarhaneun Siryeonyi Seom (Korea)
98432a11,4,1,Legendz - Sign of Nekuromu (Japan)
33950228,4,1,Legendz - Yomigaeru Shiren no Shima (Japan)
121ab9c3,3,0,LEGO Bionicle (Europe)
3e5ec871,3,0,LEGO Bionicle (USA)
3beb5446,1,0,"Island - Xtreme Stunts (Europe, USA)"
c7b5d987,3,0,LEGO Island 2 - The Brickster's Revenge (Europe)
3f513cbf,3,0,LEGO Island 2 - The Brickster's Revenge (USA)
7d05ae2c,1,0,"LEGO Racers 2 (Europe, prototype)"
7a1dc458,1,0,LEGO Racers 2 (Europe)
e13b63ad,1,0,LEGO Racers 2 (USA)
73ef3a35,1,0,LEGO Football Mania (Europe)
55a5aaf2,1,0,LEGO Star Wars - The Video Game (Japan)
aeabfa5f,1,0,"LEGO Star Wars - The Video Game (Europe, USA)"
bba91c3b,1,0,LEGO Star Wars II - The Original Trilogy (Europe)
da1e9444,1,0,LEGO Star Wars II - The Original Trilogy (USA)
f7ac3d9e,1,0,Lemony Snicket - Rätselhafte Ereignisse (Germany)
aa6e22d7,1,0,Lemony Snicket - Una Serie di Sfortunati Eventi (Italy)
63e02a0d,1,0,"Lemony Snicket's A Series of Unfortunate Events (Europe, French / Spanish)"
72ba6b8c,1,0,"Lemony Snicket's A Series of Unfortunate Events (Europe, USA)"
1d96366c,2,0,Let's Ride! - Dreamer (USA)
8bdd13ad,2,0,Let's Ride! - Friends Forever (USA)
684eb887,2,0,Let's Ride! - Sunshine Stables (USA)
e9f62fe0,3,0,Licca-chan no Oshare Nikki (Japan)
1afab451,2,0,Lilliput Oukoku - Lillimoni to Issho Puni! (Japan)
e7bc4ef1,0,0,"Disney's Lilo & Stitch (Europe, rev. 1)"
2a10f7e4,0,0,Disney's Lilo & Stitch (Europe)
542aa4ac,0,0,Disney's Lilo & Stitch (USA)
a88587a6,1,0,Disney's Lilo & Stitch 2 (Europe)
021a5755,1,0,Disney's Lilo & Stitch 2 - Hämsterviel Havoc (USA)
db1e7311,1,0,Disney's Lilo & Stitch (Japan)
ea5ed4c0,1,0,Disney The Lion King 1½ (USA)
63592451,1,0,Disney The Lion King (Europe)
d26e49f8,3,0,Little Buster Q (Japan)
c8340b37,0,0,Disney's Little Einsteins (USA)
b550f8cb,0,0,Little League Baseball 2002 (USA)
02e35663,1,0,"Disney's The Little Mermaid - Magic in Two Kingdoms (Europe, USA)"
8fea41c4,2,0,Little Patissier - Cake no Oshiro (Japan)
7e9283f2,2,0,Lizzie McGuire (Europe)
70ded768,2,0,Lizzie McGuire - On the Go! (USA)
2706b300,4,0,Disney's Game + TV Episode - Lizzie McGuire 2 - Lizzie Diaries (USA)
f11009f9,1,0,Lizzie McGuire 2 - Lizzie Diaries (USA)
a2843980,1,0,Lizzie McGuire 3 - Homecoming Havoc (USA)
3e2cf3ff,1,0,Lode Runner (Japan)
6897efa6,0,0,LOCKJAW: The Reference
7d286b94,0,0,LOCKJAW: The Overdose
8ba01ad0,0,0,Tetanus on Drugs (Milestone 3)
2fcadfd3,0,0,Tetanus on Drugs (Preview Release 1)
2b8b3964,1,0,"Looney Tunes - Back in Action (Europe, USA)"
dca23b31,1,0,Looney Tunes Double Pack (Europe)
ecadd047,1,0,Looney Tunes Double Pack (USA)
dc8d4667,1,0,The Lord of the Rings - Futatsu no Tou (Japan)
cf0534f8,1,0,The Lord of the Rings - Nakatsukuni Daisanki (Japan)
465f2753,1,0,The Lord of the Rings - Ou no Kikan (Japan)
2380b93a,2,0,The Lord of the Rings - The Fellowship of the Ring (Europe)
5a2b01f1,2,0,"The Lord of the Rings - The Fellowship of the Ring (USA, rev. 1)"
ee0c58bc,2,0,The Lord of the Rings - The Fellowship of the Ring (USA)
7590ebfa,1,0,"The Lord of the Rings - The Return of the King (Europe, USA)"
2def3656,1,0,"The Lord of the Rings - The Third Age (Europe, USA)"
a1e3bf33,1,0,"The Lord of the Rings - The Two Towers (Europe, USA)"
1c008d32,1,0,The Lost Vikings (Europe)
8cb58997,1,0,The Lost Vikings (USA)
b8e67449,1,0,Love Hina Advance - Shukufuku no Kane wa Naru Kana (Japan)
f12f29a9,0,0,Lucky Luke - Wanted! (Europe)
de5ffcbc,3,0,Lufia - The Ruins of Lore (USA)
4e044191,3,0,Lunar Legend (Japan)
885266a2,2,0,Lunar Legend (USA)
ad38c301,1,0,M&M's - Blast! (USA)
a4ea65c0,0,0,"M&M's - Break 'em (USA, rev. 1)"
394f2126,1,0,"Madagascar (Europe, English)"
274c9135,1,0,"Madagascar (Europe, French / German / Portuguese)"
9467225b,1,0,Madagascar (Italy)
2d6d478c,1,0,Madagascar (Japan)
ebfab740,1,0,Madagascar (Netherlands)
0c6070b5,1,0,Madagascar (Spain)
7503f71b,1,0,Madagascar (USA)
15bb7278,1,0,"Madagascar - Operation Penguin (Europe, English)"
5b519e47,1,0,Madagascar - Operación Pingüino (Spain)
6b5b70c5,1,0,"Madagascar - Operation Penguin (Europe, French / German)"
8d8b5808,1,0,"Madagascar - Operation Penguin (Europe, Italian / Dutch)"
da3fa501,1,0,Madagascar - Operation Penguin (USA)
374fd6f9,2,0,Madden NFL 06 (USA)
c5805b1d,2,0,Madden NFL 07 (USA)
8e797ecd,1,0,Madden NFL 2002 (USA)
64b93824,2,0,Madden NFL 2003 (USA)
170bb11a,2,0,Madden NFL 2004 (USA)
0b79a67b,2,0,Madden NFL 2005 (USA)
87a0eea0,3,0,Made in Wario (Japan)
ef6807ca,3,0,MÄR Heaven - Knockin' on Heaven's Door (Japan)
6a94531b,2,0,Magi Nation (Japan)
70123550,5,0,Magical Houshin (Japan)
f9498038,1,0,Disney's Magical Quest 2 Starring Mickey & Minnie (Europe)
69f1117d,1,0,Disney's Magical Quest 2 Starring Mickey & Minnie (USA)
aad912f9,1,0,Disney's Magical Quest 3 Starring Mickey & Donald (Europe)
5a23094d,1,0,Disney's Magical Quest 3 Starring Mickey & Donald (USA)
94f3b7c0,1,0,Disney's Magical Quest Starring Mickey & Minnie (Europe)
b4294fa7,1,0,Disney's Magical Quest Starring Mickey & Minnie (USA)
59cbe914,5,0,Magical Vacation (Japan)
ad32a2d3,3,0,Mahjong Keiji (Japan)
f9652b4d,1,0,Mahou no Pumpkin - Ann to Greg no Daibouken (Japan)
79d04dad,3,0,Mahou Sensei Negima! - Private Lesson - Damedesuu Toshokan-jima (Japan)
6357c53b,3,0,"Mahou Sensei Negima! - Private Lesson 2 - Ojamashimasuu Parasite de Chuu
			(Japan)"
3b984291,5,0,Mail de Cute (Japan)
4fbc3f62,0,0,Rec Room Challenge (Europe)
aafc9afa,0,0,Rec Room Challenge (USA)
99140705,0,0,3-in-1 Sports Pack (Europe)
a91bec73,0,0,3-in-1 Sports Pack (USA)
91bebbee,1,0,Majokko Cream-chan no Gokko Series 1 - Wannyan Idol Gakuen (Japan)
2ed6c55f,1,0,Majokko Cream-chan no Gokko Series 2 - Kisekae Angel (Japan)
61a602d7,2,0,Manga-ka Debut Monogatari (Japan)
f0c22c62,2,0,"Manga-ka Debut Monogatari (Japan, rev. 1)"
2412c5eb,1,0,Maniac Racers Advance (Europe)
138439f4,0,0,Manic Miner (Europe)
fb3d52bd,0,0,"Manic Miner (Europe, 20030307)"
f680b0f3,0,0,March of the Penguins (Europe)
5195429f,0,0,March of the Penguins (USA)
1b70a454,2,0,"Marie, Elie & Anis no Atelier - Soyokaze kara no Dengon (Japan)"
170cc574,2,0,Mario & Luigi - Superstar Saga (Europe)
a94b04b2,1,0,"Mario & Luigi - Superstar Saga (USA, demo Kiosk)"
e718d850,2,0,"Mario & Luigi - Superstar Saga (USA, Australia)"
4ef93d41,2,0,Mario & Luigi RPG (Japan)
d6ad422f,3,0,Mario Golf - Advance Tour (Australia)
b483127c,3,0,Mario Golf - Advance Tour (Europe)
bd5be463,3,0,Mario Golf - Advance Tour (France)
3e19e279,3,0,Mario Golf - Advance Tour (Germany)
05b0454a,3,0,Mario Golf - Advance Tour (Italy)
c35dd9f8,3,0,Mario Golf - Advance Tour (Spain)
d56c2e54,3,0,Mario Golf - Advance Tour (USA)
a8342a16,3,0,Mario Golf - GBA Tour (Japan)
20025842,5,0,Mario Kart - Super Circuit (Europe)
ed316e37,5,0,Mario Kart - Super Circuit (USA)
30e99fcd,5,0,Mario Kart Advance (Japan)
e3075601,0,0,"Mario Kart XXL (demo, 20040417)"
c8c889e2,2,0,Mario Party Advance (Europe)
baa4a82b,2,0,Mario Party Advance (Japan)
f094a4cb,2,0,Mario Party Advance (USA)
70a6d2c1,1,0,"Mario Pinball Land (USA, Australia)"
c8db4f60,3,0,Mario Power Tennis (Europe)
975e8d98,3,0,Mario Tennis Advance (Japan)
da192d29,3,0,"Mario Tennis - Power Tour (USA, Australia)"
ca030d61,4,0,Mario vs. Donkey Kong (Europe)
7c2b5269,4,0,Mario vs. Donkey Kong (Japan)
25c394d1,4,0,"Mario vs. Donkey Kong (USA, Australia)"
25505164,4,0,"Mario vs. Donkey Kong (USA, Kiosk, v16)"
c150790f,1,0,Marvel - Ultimate Alliance (Europe)
a74294db,1,0,Marvel - Ultimate Alliance (USA)
8af3f3ad,1,0,"Mary-Kate and Ashley - Girls Night Out (Europe, USA)"
5fe092c6,0,0,"Mary-Kate and Ashley Sweet 16 - Licensed to Drive (Europe, USA)"
75491e30,0,0,Masters of the Universe He-Man - Power of Grayskull (USA)
a333fa51,1,0,"Mat Hoffman's Pro BMX (Europe, USA)"
78d22ae9,1,0,"Mat Hoffman's Pro BMX (Europe, French / German)"
e7fa71c6,1,0,"Mat Hoffman's Pro BMX 2 (Europe, USA)"
d647ab18,2,0,"Matantei Loki Ragnarok - Gensou no Labyrinth (Japan, rev. 1)"
4ebdad86,2,0,Matantei Loki Ragnarok - Gensou no Labyrinth (Japan)
c9ea02f5,0,0,Matchbox Cross Town Heroes (Europe)
0fffb458,0,0,Matchbox Cross Town Heroes (USA)
aecd1301,1,0,Math Patrol - The Kleptoid Threat (USA)
e69964f1,0,0,Mawaru - Made in Wario (Japan)
7d902b62,1,0,Max Payne Advance (Europe)
296e1092,1,0,Max Payne (USA)
a75778c7,1,0,Maya the Bee - Sweet Gold (Europe)
a1764f3c,0,0,Maya the Bee - The Great Adventure (Europe)
0b725a08,2,0,Mazes of Fate (USA)
4b3e0531,2,0,Mech Platoon (Europe)
769fde96,2,0,Mech Platoon (USA)
64251e43,1,0,"Mechanic Mechanica (Japan, prototype)"
50927f3e,2,0,Medabots - Metabee Version (Europe)
7e907ec8,2,0,Medabots - Metabee Version (Spain)
59f208fc,2,0,Medabots - Metabee Version (USA)
a519feb5,2,0,Medabots - Rokusho Version (Europe)
046d86c4,2,0,Medabots - Rokusho Version (Spain)
e144ded2,2,0,Medabots - Rokusho Version (USA)
5f1e5a48,1,0,Medabots AX - Metabee Version (Europe)
03294511,1,0,Medabots AX - Metabee Version (USA)
f5801bd8,1,0,Medabots AX - Rokusho Version (Europe)
92fdb8d6,1,0,Medabots AX - Rokusho Version (USA)
f23150a4,1,0,"Medal of Honor - Infiltrator (Europe, USA)"
9db145b8,0,0,"Medal of Honor - Underground (Europe, Ubi Soft)"
72b4cf20,0,0,Medal of Honor - Underground (Zoo Digital) (Europe)
6dfa0f50,0,0,Medal of Honor - Underground (USA)
a054a4d0,1,0,Medal of Honor Advance (Japan)
b107c73d,1,0,Medarot G - Kabuto Version (Japan)
14e3ebcc,1,0,Medarot G - Kuwagata Version (Japan)
15450b63,5,0,Medarot Navi - Kabuto (Japan)
e83d07d6,5,0,Medarot Navi - Kuwagata (Japan)
3fcaf2d0,2,0,Medarot Ni Core - Kabuto Version (Japan)
285fe485,2,0,Medarot Ni Core - Kuwagata Version (Japan)
df3e58d3,1,0,Disney's Meet the Robinsons (Europe)
3787c93c,1,0,Disney's Meet the Robinsons (USA)
01b4d95e,2,0,Mega Man & Bass (Europe)
eea68c2e,2,0,Mega Man & Bass (USA)
5b4631f9,3,0,Mega Man Battle Chip Challenge (Europe)
26be44fd,3,0,Mega Man Battle Chip Challenge (USA)
1a7fb4fa,3,0,Mega Man Battle Network (Europe)
1d347971,3,0,Mega Man Battle Network (USA)
66341f3b,3,0,Mega Man Battle Network 2 (Europe)
6d961f82,3,0,Mega Man Battle Network 2 (USA)
1f036cba,3,0,Mega Man Battle Network 3 Blue (Europe)
c0c780f9,3,0,Mega Man Battle Network 3 Blue (USA)
23d0a981,3,0,Mega Man Battle Network 3 White (Europe)
0be4410a,3,0,Mega Man Battle Network 3 White (USA)
48758316,3,0,Mega Man Battle Network 4 Blue Moon (Europe)
758a46e9,3,0,Mega Man Battle Network 4 Blue Moon (USA)
0cb136c2,3,0,Mega Man Battle Network 4 Red Sun (Europe)
2120695c,3,0,Mega Man Battle Network 4 Red Sun (USA)
8fc8cf73,3,0,Mega Man Battle Network 5 Team Colonel (Europe)
a552f683,3,0,Mega Man Battle Network 5 Team Colonel (USA)
79f45ed8,3,0,Mega Man Battle Network 5 Team Protoman (Europe)
a73e83a4,3,0,Mega Man Battle Network 5 Team Protoman (USA)
13183967,3,0,Mega Man Battle Network 6 Cybeast Falzar (Europe)
dee6f2a9,3,0,Mega Man Battle Network 6 Cybeast Falzar (USA)
25c29efb,3,0,Mega Man Battle Network 6 Cybeast Gregar (Europe)
79452182,3,0,Mega Man Battle Network 6 Cybeast Gregar (USA)
9707d2a1,3,0,"Mega Man Zero (Europe, USA)"
29a14b59,3,0,Mega Man Zero 2 (Europe)
ce1e37bb,3,0,Mega Man Zero 2 (USA)
b099577f,3,0,Mega Man Zero 3 (Europe)
2784f3f2,3,0,Mega Man Zero 3 (USA)
b7f022b9,2,0,Mega Man Zero 4 (Europe)
7ee24793,2,0,Mega Man Zero 4 (USA)
13ce32e8,2,0,Meine Tierarztpraxis (Germany)
78ad82ff,2,0,Meine Tierpension ~ My Pet Hotel (Germany)
c048b723,2,0,Detective Conan: Akatsuki no Monument (Japan)
5f9c7a4a,2,0,Detective Conan: Nerawareta Tantei (Japan)
56ba6858,0,0,Men in Black - The Series (Europe)
589810a5,0,0,Men in Black - The Series (USA)
63f72589,3,0,Mermaid Melody - Pichi Pichi Pitch (Japan)
f786ffa7,3,0,Mermaid Melody - Pichi Pichi Pitch - Pichi Pichi Party (Japan)
7a4fdec3,3,0,Mermaid Melody - Pichi Pichi Pitch - Pichi Pichitto Live Start! (Japan)
66725a09,2,0,"Metal Max 2 Kai (Japan, rev. 1)"
bc1feaf0,2,0,Metal Max 2 Kai (Japan)
3806f4ae,1,0,Metal Slug Advance (Europe)
0caba589,1,0,Metal Slug Advance (Japan)
09980880,1,0,Metal Slug Advance (USA)
8dfb7a2f,2,0,Metalgun Slinger (Japan)
f1d92e63,3,0,Metroid - Zero Mission (Europe)
b6438226,3,0,"Metroid - Zero Mission (Europe, prototype)"
44b79e2b,3,0,Metroid - Zero Mission (Japan)
5c61a844,3,0,Metroid - Zero Mission (USA)
922c4a10,3,0,"Metroid - Zero Mission (USA, prototype)"
974e46ab,3,0,Metroid Fusion (Europe)
3acbd239,3,0,"Metroid Fusion (Europe, prototype 20020911)"
1605e4f7,3,0,"Metroid Fusion (Europe, prototype 20020916)"
817a7e9e,3,0,Metroid Fusion (Japan)
6c75479c,3,0,"Metroid Fusion (USA, Australia)"
50e473a8,4,0,Mezase! Koushien (Japan)
edb264b8,1,0,Mickey no Pocket Resort (Japan)
32d851f7,1,0,Disney's Mickey to Donald no Magical Quest 3 (Japan)
bbae85c8,1,0,Disney's Mickey to Minnie no Magical Quest (Japan)
092a7d0a,1,0,Disney's Mickey to Minnie no Magical Quest 2 (Japan)
9d102c82,0,0,Micro Machines (Europe)
091230c6,0,0,Midnight Club - Street Racing (Europe)
911be520,0,0,Midnight Club - Street Racing (USA)
c01c4d0a,0,0,"Midway's Greatest Arcade Hits (Europe, USA)"
54df36da,1,0,Mighty Beanz Pocket Puzzles (USA)
310eb2fe,2,0,Mijn Dierenpension ~ My Pet Hotel (Netherlands)
227a5430,2,0,Mijn Dierenpraktijk ~ My Vet Practice (Netherlands)
b9566812,1,0,Mike Tyson Boxing (Europe)
48109f8d,1,0,Mike Tyson Boxing (USA)
6e53115b,1,0,Minami no Umi no Odyssey (Japan)
492cf823,3,0,Mini Moni. - Mika no Happy Morning Chatty (Japan)
f11c35cc,1,0,Mini Moni. - Onegai Ohoshi-sama! (Japan)
857fb1ef,1,0,Minna de Puyo Puyo (Japan)
19dc05e6,3,0,Minna no Ouji-sama (Japan)
20e296a6,2,0,"Minna no Shiiku Series - Boku no Kabuto, Kuwagata (Japan)"
f83fe589,3,0,Minna no Shiiku Series 1 - Boku no Kabutomushi (Japan)
c0ba281d,3,0,Minna no Shiiku Series 2 - Boku no Kuwagata (Japan)
d0ef2bc4,1,0,Minna no Soft Series - Happy Trump 20 (Japan)
481d1d5f,1,0,"Minna no Soft Series - Hyokkori Hyoutan-jima - Don Gabacho Daikatsuyaku no Maki
			(Japan)"
66b779b0,1,0,Minna no Soft Series - Minna no Mahjong (Japan)
c62c15c6,1,0,"Minna no Soft Series - Minna no Shougi (Japan, rev. 1)"
08b62391,1,0,Minna no Soft Series - Minna no Shougi (Japan)
044c6f68,2,0,Minna no Soft Series - Numpla Advance (Japan)
feefeddc,1,0,Minna no Soft Series - Shanghai (Japan)
524d0749,1,0,"Minna no Soft Series - Tetris Advance (Japan, rev. 1)"
67c92883,1,0,Minna no Soft Series - Tetris Advance (Japan)
72eb35e3,2,0,Minna no Soft Series - Zooo (Japan)
3d56ead6,1,0,"Minority Report (Europe, USA)"
3a87f78b,1,0,Mirakuru! Panzou - 7-tsu no Hoshi no Uchuu Kaizoku (Japan)
45de1669,1,0,Mission Impossible - Operation Surma (Europe)
f3dc4e3e,1,0,Mission Impossible - Operation Surma (USA)
e951865c,3,0,Miteluode - Lingdian Renwu (China)
042e5b07,3,0,Miteluode Ronghe (China)
a4e12d4b,0,0,MLB SlugFest 20-04 (USA)
8df8a0c0,5,0,Mobile Pro Yakyuu - Kantoku no Saihai (Japan)
180d1491,0,0,Mobile Suit Gundam Seed - Battle Assault (USA)
6da36e82,1,0,Moero!! Jaleco Collection (Japan)
5f3e184e,2,0,Momotarou Dentetsu G Gold Deck o Tsukure! (Japan)
bf0523d1,3,0,"Momotarou Matsuri (Japan, rev. 1)"
7b113397,0,0,Monopoly (Europe)
b01cbc07,0,0,Monopoly (USA)
c140ff7a,3,0,Monster Farm Advance (Japan)
1b14cf53,3,0,Monster Farm Advance 2 (Japan)
137b0f9a,1,0,Monster Force (Europe)
ad4691d9,1,0,Monster Force (USA)
5b8aaa03,3,0,Monster Gate (Japan)
05ac7685,3,0,Monster Gate - Ooinaru Dungeon - Fuuin no Orb (Japan)
93815cde,3,0,Monster Guardians (Japan)
21c84334,1,0,"Monster House (Europe, English / French / German / Spanish)"
aa2c1837,1,0,"Monster House (Europe, English)"
148b5072,1,0,Monster House (USA)
c3ad7701,3,0,Monster Jam - Maximum Destruction (Europe)
43d9b9f1,3,0,Monster Jam - Maximum Destruction (USA)
5e2c90ae,3,0,Monster Maker 4 - Flash Card (Japan)
f77e6ecf,3,0,Monster Maker 4 - Killer Dice (Japan)
42cfa4b5,3,0,Monster Rancher Advance (USA)
1d695b1b,3,0,Monster Rancher Advance 2 (USA)
f8a085e2,3,0,Monster Summoner (Japan)
dd872538,1,0,"Monster Truck Madness (Europe, USA)"
4a72170a,0,0,"Monster Trucks (Europe, USA)"
31500381,0,0,Monster Trucks Mayhem (Europe)
f47c5cf9,0,0,Monster Trucks Mayhem (USA)
14db186b,0,0,Monster! Bass Fishing (Europe)
3edba390,0,0,Monster! Bass Fishing (USA)
327834c9,0,0,"Monsters, Inc. (Europe, USA)"
d2c53ab8,0,0,"Monsters, Inc. (Europe, English / French / Italian)"
d13177e0,0,0,"Monsters, Inc. (Europe, English / Spanish / Dutch)"
a23cb45f,0,0,Die Monster AG (Germany)
0dfff34f,0,0,"Monsters, Inc. (Japan)"
a16c10a8,1,0,Moorhen 3 - The Chicken Chase! (Europe)
149e01b7,3,0,Morita Shougi Advance (Japan)
b734eb4e,0,0,"The Morning Adventure (Spain, promo)"
fb291cca,1,0,Mortal Kombat - Deadly Alliance (Europe)
a29ba64f,1,0,Mortal Kombat - Deadly Alliance (USA)
968be7bc,1,0,Mortal Kombat - Tournament Edition (USA)
78b4b5c7,0,0,Mortal Kombat Advance (Europe)
bcdabb47,0,0,Mortal Kombat Advance (USA)
0a44569c,3,0,Mother 1+2 (Japan)
42ac9cb9,4,0,Mother 3 (Japan)
508bf8dc,0,0,"Moto GP (Europe, prototype)"
c6d17d0d,0,0,Moto GP (Europe)
4f6d7e49,1,0,Moto GP (Japan)
8ee93eb8,0,0,Moto GP (USA)
e5a7de43,0,0,"Motocross Challenge (USA, prototype)"
0a0faef4,1,0,Motocross Maniacs Advance (USA)
043a3554,1,0,Motocross Maniacs Advance (Japan)
8cb19da0,3,0,Motoracer Advance (Europe)
2fdbe7a8,3,0,Motoracer Advance (USA)
7f21d693,0,0,Mr Nutz (Europe)
c0e9eebe,3,0,Mr. Driller 2 (Europe)
5264c730,3,0,Mr. Driller 2 (Japan)
02f51696,3,0,Mr. Driller 2 (USA)
529f06a4,3,0,Mr. Driller A - Fushigi na Pacteria (Japan)
73fa8b2a,0,0,Mr. Incredible (Japan)
667f54ca,0,0,Mr. Incredible - Kyouteki Underminer Toujou (Japan)
6e03fd6a,1,0,Ms. Pac-Man - Maze Madness (Europe)
dde5df02,1,0,Ms. Pac-Man - Maze Madness (USA)
03bbc0c9,1,0,Mucha Lucha! - Mascaritas of the Lost Code (USA)
1c31bbec,3,0,Mugenborg (Japan)
b0f3799f,0,0,The Mummy (Europe)
55bf350b,0,0,The Mummy (USA)
17cd149a,0,0,"Jim Henson's Muppets - On with the Show! (Europe, USA)"
8d5034d7,1,0,Muppet Pinball Mayhem (Europe)
58575f65,1,0,Muppet Pinball Mayhem (USA)
3a45a6d9,3,0,Mutsu - Water Looper Mutsu (Japan)
0bf1dc56,0,0,"MX 2002 featuring Ricky Carmichael (Europe, USA)"
16c0e028,2,0,Meine Tierklinik in Afrika ~ My Animal Centre in Africa (Europe)
90dbd5eb,0,0,My Little Pony - Crystal Princess - The Runaway Rainbow (USA)
d0c608f6,3,0,Nakayoshi Mahjong - KabuReach (Japan)
74930b16,2,0,Nakayoshi Pet Advance Series 1 - Kawaii Hamster (Japan)
954da3e6,2,0,Nakayoshi Pet Advance Series 2 - Kawaii Koinu (Japan)
89fbeb55,2,0,"Nakayoshi Pet Advance Series 3 - Kawaii Koneko (Japan, rev. 1)"
0290dfb5,2,0,Nakayoshi Pet Advance Series 3 - Kawaii Koneko (Japan)
ae2a69f3,2,0,"Nakayoshi Pet Advance Series 4 - Kawaii Koinu Mini - Wankoto Asobou!!
			Kogata-ken (Japan)"
b46daca0,2,0,"Nakayoshi Youchien - Sukoyaka Enji Ikusei Game (Japan, rev. 1)"
1276a95c,2,0,Nakayoshi Youchien - Sukoyaka Enji Ikusei Game (Japan)
bb82460a,0,0,Namco Museum (Europe)
818f4e4b,0,0,Namco Museum (Japan)
c58a04c1,0,0,Namco Museum (USA)
2f098a42,0,0,Namco Museum - 50th Anniversary (Europe)
38da81fe,0,0,Namco Museum - 50th Anniversary (USA)
7652cd25,0,0,Nancy Drew - Message in a Haunted Mansion (USA)
fa016764,3,0,Napoleon (Japan)
